customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,AGE,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
2303,Alair,Combe,M,22,13-04-1993,27,Database Administrator IV,Retail,Mass Customer,N,Yes,4
2304,Shelia,Bellew,F,65,01-06-1957,63,,n/a,Mass Customer,N,Yes,11
2305,Aeriell,Greeding,F,91,09-07-1984,36,Chief Design Engineer,Financial Services,Affluent Customer,N,Yes,13
2306,Hilary,Tregunna,F,98,19-04-1960,60,Paralegal,Financial Services,High Net Worth,N,Yes,9
2307,Corina,Shadwick,F,57,28-06-1978,42,Desktop Support Technician,Retail,High Net Worth,N,Yes,13
2308,Nancey,Hastie,F,52,19-03-1963,57,Paralegal,Financial Services,Mass Customer,N,Yes,17
2309,Herc,McIlhone,M,40,13-01-1985,35,Accounting Assistant I,Manufacturing,Affluent Customer,N,No,14
2310,Jed,Humpherston,M,12,10-02-1970,50,Executive Secretary,n/a,High Net Worth,N,Yes,11
2311,Addi,,F,49,15-02-1989,31,Design Engineer,Health,Mass Customer,N,No,16
2312,Ronnica,Grebner,F,72,10-08-1979,41,Assistant Manager,Manufacturing,Mass Customer,N,No,18
2313,Christa,Pauley,F,54,10-07-1966,54,Chemical Engineer,Manufacturing,Mass Customer,N,No,12
2314,Ravid,Lapenna,M,59,22-12-1993,26,Registered Nurse,Health,High Net Worth,N,Yes,7
2315,Pernell,MacCheyne,M,25,01-03-1994,26,Community Outreach Specialist,Financial Services,Affluent Customer,N,No,8
2316,Vernen,Bourgaize,M,79,21-03-1978,42,Computer Systems Analyst IV,Financial Services,Affluent Customer,N,Yes,11
2317,Alwin,Cuberley,M,97,07-12-1976,44,Tax Accountant,Health,Mass Customer,N,Yes,16
2318,Willa,Malyan,F,30,01-03-1988,32,Automation Specialist I,Manufacturing,Mass Customer,N,Yes,6
2319,David,Darrigrand,M,63,03-05-1985,35,Librarian,Entertainment,High Net Worth,N,No,18
2320,Kaylyn,Throssell,F,14,21-12-1965,54,Senior Developer,Manufacturing,Affluent Customer,N,No,16
2321,Libbi,Freeberne,F,27,25-03-1980,40,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,20
2322,Hazlett,Rosenschein,M,72,24-05-1992,28,Biostatistician III,Health,Mass Customer,N,Yes,2
2323,Adair,Piser,M,2,30-04-1988,32,Desktop Support Technician,Property,High Net Worth,N,No,13
2324,Jerrold,Robben,M,44,05-08-1966,54,Sales Associate,Manufacturing,Mass Customer,N,Yes,16
2325,Emmett,Whatsize,M,50,06-01-1964,56,Database Administrator IV,Retail,High Net Worth,N,Yes,12
2326,Trev,Boothebie,M,64,22-06-1966,54,Programmer Analyst I,Retail,High Net Worth,N,No,14
2327,Alie,Sowle,F,19,05-04-1963,57,Budget/Accounting Analyst II,n/a,Affluent Customer,N,No,6
2328,Gayler,Shackle,M,63,03-06-1986,34,Dental Hygienist,Health,Mass Customer,N,Yes,8
2329,Donny,Stiven,F,7,19-12-1957,62,Computer Systems Analyst II,IT,Affluent Customer,N,No,20
2330,Claresta,Bonnor,F,5,17-01-1990,30,Account Coordinator,Property,Mass Customer,N,No,9
2331,Marybelle,Antal,F,48,11-04-1963,57,Database Administrator III,Financial Services,Mass Customer,N,Yes,10
2332,Jeff,Goodere,M,99,20-04-1977,43,Developer III,Property,High Net Worth,N,Yes,10
2333,Ives,Adolfson,M,82,19-04-1966,54,Structural Analysis Engineer,Financial Services,Mass Customer,N,Yes,10
2334,Zebulen,Hefford,M,30,16-03-1996,24,Food Chemist,Health,Affluent Customer,N,No,5
2335,Payton,Sheach,U,42,,120,Account Executive,IT,Mass Customer,N,No,
2336,Karney,Labrone,M,59,19-01-1978,42,Dental Hygienist,Health,Affluent Customer,N,No,17
2337,Odilia,Bick,F,47,11-01-2000,20,Programmer Analyst II,Health,Mass Customer,N,No,1
2338,Clarie,Hackworth,F,13,28-11-1986,34,Programmer Analyst IV,Manufacturing,Mass Customer,N,No,5
2339,Damien,Haddeston,M,3,28-12-1958,61,Web Designer II,Property,Affluent Customer,N,Yes,16
2340,Joachim,Amer,M,33,29-03-1978,42,Research Assistant IV,Health,Mass Customer,N,Yes,16
2341,Caterina,Scedall,U,41,,120,Web Designer II,IT,Mass Customer,N,Yes,
2342,Clara,Jakel,F,87,17-09-1999,21,,n/a,Mass Customer,N,No,2
2343,Wilhelm,Corteis,M,6,24-03-1959,61,Nurse Practicioner,Argiculture,High Net Worth,N,Yes,5
2344,Wat,Robelin,M,93,04-03-1993,27,Nurse,Financial Services,Mass Customer,N,Yes,7
2345,Arden,Godard,F,50,15-07-1986,34,Systems Administrator I,Retail,Affluent Customer,N,Yes,3
2346,Joey,Scheffler,M,89,16-09-1979,41,Information Systems Manager,n/a,Mass Customer,N,Yes,4
2347,L;urette,Annott,F,79,04-03-1957,63,Programmer Analyst I,n/a,High Net Worth,N,No,11
2348,Keeley,Winslet,F,2,07-11-1957,63,Web Designer IV,Manufacturing,Mass Customer,N,No,16
2349,Julee,Garwell,F,23,05-03-1979,41,Executive Secretary,Telecommunications,High Net Worth,N,No,3
2350,Lorinda,Malpass,F,32,17-03-1959,61,Nurse Practicioner,n/a,Mass Customer,N,Yes,14
2351,Felicity,Beirne,F,35,15-03-1992,28,Assistant Professor,Retail,Affluent Customer,N,Yes,10
2352,Cilka,Dabbes,F,76,22-10-1971,49,Statistician II,n/a,Mass Customer,N,Yes,13
2353,Lyn,Luquet,M,93,27-12-1978,41,Health Coach IV,Health,Affluent Customer,N,Yes,12
2354,Tammie,Fisbey,F,99,19-12-1958,61,Product Engineer,Retail,Mass Customer,N,No,17
2355,Shaughn,,M,87,19-12-1993,26,Operator,Manufacturing,Mass Customer,N,Yes,4
2356,Arluene,Manchester,F,58,17-12-1994,25,Geological Engineer,Manufacturing,Affluent Customer,N,No,3
2357,Lisette,Mingardi,F,39,15-10-1962,58,Civil Engineer,Manufacturing,Mass Customer,N,No,6
2358,Ave,Peatt,M,26,01-05-1959,61,Senior Sales Associate,Retail,High Net Worth,N,Yes,15
2359,Merlina,Bream,F,80,25-03-1986,34,Mechanical Systems Engineer,Property,High Net Worth,N,Yes,7
2360,Karleen,McGenn,F,0,03-11-1974,46,VP Accounting,Financial Services,High Net Worth,N,Yes,5
2361,Jeannette,Cerman,F,55,28-11-1954,66,Help Desk Operator,n/a,High Net Worth,N,Yes,20
2362,Herbie,Machans,M,49,05-06-1972,48,Developer II,Financial Services,Affluent Customer,N,Yes,19
2363,Bobby,Farmiloe,M,92,30-12-1983,36,Nurse,Entertainment,Mass Customer,N,Yes,16
2364,Fielding,Linklater,M,19,22-09-1995,25,Speech Pathologist,n/a,Mass Customer,N,Yes,13
2365,Lauretta,Furmonger,F,2,18-10-1998,22,Structural Analysis Engineer,Argiculture,Mass Customer,N,Yes,3
2366,Idette,Mapam,F,51,15-06-1975,45,Web Designer I,Health,Mass Customer,N,Yes,15
2367,Lorne,Sabin,M,40,22-05-1957,63,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,16
2368,Rowe,Losbie,F,98,22-01-1993,27,Chemical Engineer,Manufacturing,Mass Customer,N,No,10
2369,Averyl,Gosz,F,80,28-10-1996,24,Financial Analyst,Financial Services,Mass Customer,N,Yes,1
2370,Juliane,Calltone,F,35,19-03-1996,24,Analyst Programmer,Property,High Net Worth,N,No,7
2371,Rory,Lokier,F,22,18-11-1966,54,Staff Scientist,Manufacturing,High Net Worth,N,Yes,8
2372,Jim,Shoppee,M,14,10-09-1977,43,Clinical Specialist,Health,Affluent Customer,N,No,10
2373,Cordy,Readshall,F,51,22-05-1982,38,Structural Engineer,Manufacturing,High Net Worth,N,Yes,16
2374,Dolf,Baudichon,M,6,15-06-1993,27,Design Engineer,Financial Services,Mass Customer,N,No,9
2375,Alika,Milbourne,F,21,17-03-1987,33,Sales Representative,Retail,Affluent Customer,N,No,8
2376,Eada,Narbett,F,84,23-10-1958,62,Community Outreach Specialist,n/a,High Net Worth,N,Yes,12
2377,Kristien,Dunne,F,29,02-10-1998,22,Analog Circuit Design manager,IT,High Net Worth,N,No,2
2378,Aggi,Farncombe,F,41,25-04-1994,26,Research Assistant II,Manufacturing,Affluent Customer,N,No,1
2379,Trixie,Piscopiello,F,85,05-05-1981,39,Occupational Therapist,Health,Affluent Customer,N,Yes,15
2380,Merissa,Milella,F,44,09-04-1956,64,Technical Writer,Retail,Mass Customer,N,Yes,15
2381,Dulsea,Pladen,F,91,12-02-1973,47,Programmer I,Argiculture,Affluent Customer,N,Yes,5
2382,Turner,Huggens,M,79,05-07-1971,49,Accounting Assistant III,Retail,Mass Customer,N,Yes,4
2383,Zaria,Eberz,F,34,15-09-1978,42,Compensation Analyst,Financial Services,Mass Customer,N,No,15
2384,Garey,Letrange,M,96,16-07-1961,59,Operator,Health,High Net Worth,N,Yes,6
2385,Gaultiero,Lissenden,M,70,17-12-1958,61,Dental Hygienist,Health,Mass Customer,N,No,8
2386,Adrianne,Lowerson,F,93,06-07-1997,23,Compensation Analyst,Financial Services,Mass Customer,N,No,2
2387,Roy,Jone,M,33,30-08-1977,43,Nurse,n/a,High Net Worth,N,Yes,9
2388,Quincy,Weben,M,84,28-05-1997,23,Cost Accountant,Financial Services,Mass Customer,N,No,1
2389,Sibyl,Gudge,M,18,28-12-1973,46,Desktop Support Technician,Retail,High Net Worth,N,No,7
2390,Tonya,Nealand,F,48,06-05-1964,56,Legal Assistant,Property,Mass Customer,N,No,12
2391,Corny,Millott,F,72,22-04-1961,59,Nurse Practicioner,Health,Mass Customer,N,No,14
2392,Isadora,Gronaller,F,48,11-01-2001,19,Marketing Assistant,Manufacturing,Affluent Customer,N,No,2
2393,Dorian,Colledge,F,68,21-06-1981,39,Registered Nurse,Health,High Net Worth,N,Yes,11
2394,Ferne,Reese,F,31,12-11-1995,25,GIS Technical Architect,n/a,Mass Customer,N,Yes,7
2395,Ashlin,Kesby,M,23,26-02-1966,54,Executive Secretary,n/a,High Net Worth,N,No,16
2396,Elmira,Wildblood,F,40,02-08-1973,47,Recruiter,Retail,Affluent Customer,N,Yes,7
2397,Cassius,Birchenough,M,33,10-06-1985,35,Analyst Programmer,Retail,Affluent Customer,N,Yes,4
2398,Mirelle,,F,6,11-10-2000,20,Administrative Assistant IV,Financial Services,High Net Worth,N,Yes,1
2399,Devonne,McPolin,F,20,11-06-1980,40,Software Consultant,Manufacturing,High Net Worth,N,Yes,14
2400,Lindsay,Stollsteiner,M,73,28-02-1978,42,Office Assistant III,Property,Mass Customer,N,Yes,22
2401,Drake,Riguard,M,7,31-07-1977,43,Staff Scientist,n/a,Mass Customer,N,Yes,15
2402,Merrielle,Strafen,F,99,07-06-1957,63,Cost Accountant,Financial Services,Mass Customer,N,Yes,8
2403,Karalee,Tremlett,F,41,25-10-1977,43,Technical Writer,Financial Services,Affluent Customer,N,No,12
2404,Conney,Grouse,M,13,14-03-1960,60,Graphic Designer,Retail,Mass Customer,N,No,6
2405,Quintana,Merricks,F,16,28-07-1957,63,Structural Analysis Engineer,n/a,Mass Customer,N,No,18
2406,Randal,Messager,M,34,11-06-1973,47,Executive Secretary,n/a,Affluent Customer,N,Yes,9
2407,Merrily,,F,24,30-03-1959,61,,Financial Services,High Net Worth,N,Yes,6
2408,Celestia,,F,38,10-10-1955,65,VP Marketing,Health,Mass Customer,N,No,16
2409,Carolan,Ortler,F,23,13-07-1989,31,,Health,Mass Customer,N,No,12
2410,Eugenia,Verey,F,75,24-08-1974,46,Geological Engineer,Manufacturing,Mass Customer,N,Yes,21
2411,Casey,McDade,M,0,27-05-1964,56,Technical Writer,Financial Services,High Net Worth,N,No,13
2412,Tiffi,Havercroft,F,77,26-05-1981,39,Chemical Engineer,Manufacturing,Affluent Customer,N,No,8
2413,Abbey,Murrow,M,27,11-08-1943,77,Environmental Specialist,Manufacturing,High Net Worth,N,Yes,17
2414,Basile,Bowlas,U,18,,120,Registered Nurse,Health,Mass Customer,N,Yes,
2415,Tanner,Harp,M,56,05-11-1978,42,Web Designer II,Manufacturing,Mass Customer,N,No,3
2416,Eberhard,Shalcras,M,19,29-12-1959,60,Office Assistant I,Health,Affluent Customer,N,No,16
2417,Cacilia,Swetland,F,27,24-06-1974,46,Nurse,n/a,Affluent Customer,N,No,22
2418,Elspeth,Brazil,F,82,05-04-1970,50,Software Engineer III,Property,Mass Customer,N,Yes,13
2419,Aron,Karlsen,M,96,04-07-1978,42,Physical Therapy Assistant,Property,High Net Worth,N,No,9
2420,Celie,Guyers,F,10,26-08-1976,44,Staff Scientist,Financial Services,High Net Worth,N,No,16
2421,Marilee,Garbott,F,54,16-08-1954,66,Research Nurse,Health,Affluent Customer,N,Yes,13
2422,Crysta,Woliter,F,96,30-11-1978,42,Librarian,Entertainment,High Net Worth,N,No,13
2423,Lenci,Symcox,M,49,20-02-1981,39,Professor,IT,Mass Customer,N,Yes,20
2424,Loren,Batkin,M,17,06-01-1982,38,,n/a,Affluent Customer,N,Yes,15
2425,Barn,Sainsberry,M,32,19-03-1976,44,Help Desk Technician,n/a,Mass Customer,N,Yes,11
2426,Yancy,Ovett,U,64,,120,,IT,Affluent Customer,N,Yes,
2427,Myrta,Whibley,F,20,15-10-1998,22,Senior Developer,n/a,High Net Worth,N,Yes,2
2428,Pauly,Keightley,M,74,26-07-1968,52,Help Desk Operator,n/a,Mass Customer,N,Yes,9
2429,Emeline,Baldi,F,54,11-11-1980,40,Assistant Professor,Manufacturing,Mass Customer,N,Yes,3
2430,Humbert,Dikles,M,38,06-09-1968,52,Quality Engineer,n/a,Mass Customer,N,No,5
2431,Alvy,Tyndall,M,15,24-12-1999,20,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,2
2432,Ebba,Melhuish,F,67,21-02-1981,39,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,5
2433,Burty,Strutz,M,38,19-07-1976,44,Nurse Practicioner,n/a,High Net Worth,N,Yes,8
2434,Lenci,Soars,M,40,17-11-1956,64,Environmental Specialist,n/a,Affluent Customer,N,No,18
2435,Orly,Ceney,F,69,12-08-1961,59,Account Coordinator,Manufacturing,Mass Customer,N,No,14
2436,Jaymie,Wellesley,M,37,21-03-1986,34,Help Desk Technician,IT,Mass Customer,N,No,4
2437,Simonette,Cressingham,F,90,01-05-1977,43,Marketing Manager,Financial Services,Mass Customer,N,Yes,18
2438,Lorianne,Ethersey,F,76,29-01-1983,37,Speech Pathologist,Manufacturing,Mass Customer,N,Yes,4
2439,Shelly,Yakebovitch,F,44,02-10-1967,53,,Manufacturing,Affluent Customer,N,No,15
2440,Lethia,Juanes,F,17,21-09-1959,61,Engineer II,Manufacturing,Affluent Customer,N,No,8
2441,Loutitia,Pinkie,F,52,29-03-1959,61,,Property,High Net Worth,N,Yes,5
2442,Odie,Enrrico,M,8,13-10-1957,63,Social Worker,Health,Affluent Customer,N,Yes,17
2443,Towny,Python,M,30,13-02-1990,30,Computer Systems Analyst I,Property,High Net Worth,N,No,20
2444,Emmet,Cristoforo,M,22,13-05-1977,43,Associate Professor,Manufacturing,High Net Worth,N,No,11
2445,Johnnie,Prujean,M,46,11-03-1976,44,Quality Control Specialist,Retail,Affluent Customer,N,No,18
2446,Lovell,Kiss,M,33,07-09-1956,64,,Retail,Affluent Customer,N,No,17
2447,Richard,Poor,M,55,06-01-1997,23,Tax Accountant,n/a,Affluent Customer,N,Yes,2
2448,Lorri,Iston,F,5,18-12-1992,27,Structural Analysis Engineer,Property,High Net Worth,N,No,10
2449,Oates,Broadberrie,M,54,01-06-1982,38,Tax Accountant,n/a,Affluent Customer,N,No,8
2450,Jayson,Breheny,M,64,21-06-1974,46,Structural Engineer,Retail,Affluent Customer,N,Yes,7
2451,Upton,Orford,M,33,09-03-1973,47,Editor,Argiculture,Affluent Customer,N,Yes,18
2452,Sophronia,Yerrill,F,93,24-07-1975,45,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,17
2453,Ruthe,Campe,F,22,05-08-1992,28,Safety Technician II,Telecommunications,High Net Worth,N,No,9
2454,Gene,Brome,F,81,13-02-1960,60,Senior Sales Associate,Property,Mass Customer,N,Yes,12
2455,Kathe,Heatlie,F,64,09-10-1977,43,,Manufacturing,Mass Customer,N,No,21
2456,Reidar,Pullin,M,9,29-05-1991,29,Sales Associate,n/a,Mass Customer,N,No,10
2457,Benito,Vearnals,M,70,12-04-1975,45,Developer IV,IT,High Net Worth,N,Yes,15
2458,Leilah,Liddel,F,73,20-04-1964,56,Media Manager II,Manufacturing,High Net Worth,N,Yes,5
2459,Jeanna,Naulls,F,67,10-01-1986,34,Quality Engineer,Manufacturing,High Net Worth,N,No,18
2460,Mick,Boutellier,M,88,17-05-1976,44,Nurse Practicioner,Manufacturing,High Net Worth,N,Yes,12
2461,Tully,,M,89,12-06-1976,44,Speech Pathologist,n/a,Affluent Customer,N,No,17
2462,Fletcher,Hutchens,M,17,05-07-1980,40,Assistant Media Planner,Entertainment,Affluent Customer,N,No,21
2463,Krystle,Jovicevic,F,54,30-01-1978,42,Pharmacist,Health,Mass Customer,N,No,12
2464,Cleve,Jindrak,M,78,06-04-1983,37,Speech Pathologist,Retail,Mass Customer,N,No,6
2465,Paloma,Nilles,F,31,12-06-1984,36,Senior Editor,n/a,Mass Customer,N,Yes,2
2466,Araldo,Klamp,M,62,04-10-1980,40,Software Test Engineer IV,Entertainment,High Net Worth,N,No,16
2467,Ynez,Fawloe,F,71,15-07-1975,45,Engineer III,Manufacturing,Affluent Customer,N,Yes,4
2468,Parker,Barenskie,M,51,12-12-1995,24,Marketing Assistant,Retail,High Net Worth,N,No,1
2469,Kermie,Hedger,U,18,,120,Accounting Assistant II,IT,Mass Customer,N,Yes,
2470,Roy,Dunaway,M,70,04-07-1957,63,,Argiculture,Mass Customer,N,No,13
2471,Noland,Bresland,M,55,20-12-1978,41,Geological Engineer,Manufacturing,Mass Customer,N,Yes,8
2472,Mathias,Element,M,99,02-06-1989,31,Product Engineer,Health,High Net Worth,N,Yes,16
2473,Davon,,M,50,10-05-1970,50,Administrative Assistant I,Entertainment,Mass Customer,N,Yes,13
2474,Chrysa,Burrett,F,59,08-06-1980,40,Executive Secretary,Argiculture,High Net Worth,N,Yes,6
2475,Cammi,Ambrogioni,F,68,02-05-1977,43,Quality Control Specialist,n/a,Mass Customer,N,No,20
2476,Hal,Braddon,M,13,25-09-1956,64,Administrative Officer,Property,High Net Worth,N,No,17
2477,Barney,Tilling,M,25,23-03-1977,43,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,10
2478,Andreas,Lamke,M,85,07-07-1966,54,Senior Cost Accountant,Financial Services,Affluent Customer,N,Yes,10
2479,Helge,Voller,F,81,06-11-1996,24,Community Outreach Specialist,Retail,Mass Customer,N,No,5
2480,Adey,Shevlin,F,3,26-12-1971,48,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,16
2481,Amber,Ruslin,F,71,20-01-1979,41,Chief Design Engineer,Manufacturing,Mass Customer,N,Yes,12
2482,Regan,Siemens,M,95,10-12-1953,67,Pharmacist,Health,Mass Customer,N,Yes,10
2483,Greta,Cotterrill,F,54,06-06-1987,33,,Manufacturing,Mass Customer,N,No,10
2484,Elise,Slimm,F,77,03-10-1979,41,Senior Quality Engineer,Property,Mass Customer,N,Yes,14
2485,Ringo,Parkyn,M,93,27-07-1955,65,Help Desk Technician,n/a,Mass Customer,N,Yes,12
2486,Alaine,Halbord,F,77,09-03-1954,66,Structural Engineer,Manufacturing,Mass Customer,N,Yes,5
2487,Elton,Piggford,M,92,13-01-1978,42,Operator,IT,Affluent Customer,N,Yes,14
2488,Idalia,Braunton,F,32,17-11-1988,32,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,7
2489,Emma,Mates,F,42,12-06-1976,44,Speech Pathologist,Retail,Mass Customer,N,No,15
2490,Clint,Krause,M,28,01-10-1987,33,,Health,Mass Customer,N,Yes,5
2491,Tabbie,Turone,M,74,08-05-1977,43,Clinical Specialist,Health,Mass Customer,N,No,14
2492,Gayelord,Lipman,M,35,01-02-1974,46,Design Engineer,Manufacturing,High Net Worth,N,No,9
2493,Rey,Collum,M,56,19-08-1981,39,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,17
2494,Donella,Emm,F,98,08-08-1974,46,Senior Sales Associate,Manufacturing,High Net Worth,N,No,16
2495,Gwenore,Suero,F,89,12-11-1953,67,Assistant Professor,IT,Affluent Customer,N,No,17
2496,Lew,Wittleton,M,29,26-08-1980,40,Web Developer II,Manufacturing,Mass Customer,N,Yes,21
2497,Gustav,Aaronsohn,M,33,05-04-1969,51,Administrative Assistant IV,Property,Affluent Customer,N,No,12
2498,Rosana,Emmatt,F,70,02-02-1978,42,Software Test Engineer III,Retail,High Net Worth,N,No,8
2499,Doll,Tschirschky,F,77,30-08-1973,47,Account Representative I,Retail,Mass Customer,N,No,14
2500,Micky,Livings,F,35,18-12-1957,62,Senior Developer,Property,High Net Worth,N,Yes,17
2501,Ora,Meaddowcroft,F,80,12-07-1971,49,Actuary,Financial Services,Mass Customer,N,Yes,10
2502,Concordia,Mussington,F,6,23-08-1964,56,Structural Engineer,Manufacturing,Mass Customer,N,Yes,11
2503,Devlin,Laneham,M,80,16-07-1967,53,Budget/Accounting Analyst I,Health,Affluent Customer,N,Yes,10
2504,Aloysius,Huffer,M,52,29-04-2000,20,,Property,Mass Customer,N,No,2
2505,Myrah,McCarry,F,45,25-08-1980,40,VP Marketing,Financial Services,High Net Worth,N,No,3
2506,Arlana,Ferrick,F,97,20-01-1955,65,,Health,Affluent Customer,N,No,9
2507,Alysa,Galilee,F,77,25-06-1986,34,Biostatistician III,Health,Affluent Customer,N,Yes,8
2508,Virgil,Borkett,M,98,04-11-1996,24,Information Systems Manager,n/a,Mass Customer,N,No,3
2509,Danya,Beadles,M,99,07-07-1971,49,Help Desk Technician,Financial Services,Mass Customer,N,No,7
2510,Nealson,Lowdham,M,43,10-04-1973,47,Human Resources Manager,Manufacturing,Mass Customer,N,Yes,7
2511,Jedidiah,Daulby,M,20,12-07-1991,29,Technical Writer,Financial Services,Mass Customer,N,Yes,4
2512,Franzen,Halliday,M,3,22-05-1968,52,Web Developer I,n/a,High Net Worth,N,Yes,19
2513,Rustie,Ligoe,M,55,31-07-1978,42,Structural Analysis Engineer,Property,Mass Customer,N,No,12
2514,Vincenty,Sayer,M,25,11-08-1975,45,Senior Financial Analyst,Financial Services,High Net Worth,N,Yes,17
2515,Manya,,F,24,07-03-1995,25,,Retail,Affluent Customer,N,Yes,3
2516,Zoe,Kiddye,F,42,27-05-1967,53,Registered Nurse,Health,Mass Customer,N,No,19
2517,Rozanna,Kegan,F,1,19-10-1978,42,Research Nurse,Health,Mass Customer,N,Yes,9
2518,Krystalle,Ives,F,53,22-08-1954,66,Recruiting Manager,n/a,Mass Customer,N,Yes,19
2519,Ryon,Dalliston,M,76,17-10-1979,41,Senior Developer,Manufacturing,Mass Customer,N,Yes,5
2520,Gabie,Skett,M,71,27-05-1974,46,Accountant III,Retail,Affluent Customer,N,Yes,10
2521,Kellia,Martugin,F,35,29-08-1999,21,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,3
2522,Benton,MacGragh,M,42,03-02-1977,43,,n/a,High Net Worth,N,No,14
2523,Lauree,Shewery,F,28,29-10-1961,59,VP Marketing,Financial Services,Mass Customer,N,Yes,9
2524,Rustie,Kingsland,M,84,29-05-1969,51,Help Desk Technician,Retail,Mass Customer,N,Yes,8
2525,Hans,Ison,M,25,03-10-1992,28,Cost Accountant,Financial Services,Mass Customer,N,No,8
2526,Izaak,Dopson,M,89,01-02-1969,51,Software Test Engineer II,Manufacturing,Mass Customer,N,No,8
2527,Arly,Petersen,F,60,19-07-1980,40,Technical Writer,n/a,Affluent Customer,N,Yes,16
2528,Cassie,Toffaloni,M,81,23-09-1978,42,Senior Editor,Financial Services,Affluent Customer,N,No,15
2529,Ben,Laidler,M,81,11-05-1954,66,Quality Engineer,Manufacturing,High Net Worth,N,Yes,10
2530,Engracia,Foulcher,F,63,03-08-1960,60,Business Systems Development Analyst,Property,Mass Customer,N,Yes,18
2531,Brendan,Verbeke,M,48,20-08-1981,39,Teacher,Property,High Net Worth,N,Yes,8
2532,Milli,Hubbert,F,27,01-05-1969,51,,Manufacturing,Mass Customer,N,No,11
2533,Harper,Ioannidis,M,11,26-07-1993,27,Speech Pathologist,Health,Affluent Customer,N,Yes,5
2534,Estelle,Lithgow,F,70,21-06-1965,55,Research Associate,Manufacturing,Affluent Customer,N,Yes,12
2535,Butch,Broadnicke,M,53,20-08-1981,39,Accountant III,Financial Services,Affluent Customer,N,No,13
2536,Aigneis,Brignall,F,71,10-06-1964,56,Associate Professor,Health,Mass Customer,N,Yes,16
2537,Peggi,Tolan,F,8,06-09-1989,31,Senior Quality Engineer,n/a,Affluent Customer,N,Yes,12
2538,Jacinta,Petrillo,F,13,22-01-1959,61,,n/a,High Net Worth,N,Yes,20
2539,Tracie,Ashdown,M,68,22-04-1967,53,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,12
2540,Donavon,,U,14,,120,Executive Secretary,IT,Mass Customer,N,Yes,
2541,Cleveland,Islep,M,17,14-03-2000,20,Software Engineer II,Financial Services,High Net Worth,N,Yes,2
2542,Amanda,Leverington,F,43,11-03-1966,54,Accounting Assistant I,Property,Affluent Customer,N,Yes,12
2543,Horacio,Kitchin,M,41,03-06-1999,21,Web Developer III,n/a,Affluent Customer,N,No,2
2544,Ellery,Bowra,M,73,31-01-1988,32,VP Marketing,Manufacturing,Mass Customer,N,Yes,16
2545,Grayce,Aumerle,F,33,11-04-1978,42,Tax Accountant,Manufacturing,Mass Customer,N,Yes,16
2546,Marinna,Hancke,F,45,10-04-1980,40,Assistant Professor,Manufacturing,High Net Worth,N,No,11
2547,Aili,Scruby,F,91,08-07-1985,35,Social Worker,Health,Mass Customer,N,Yes,14
2548,Kristien,Robberts,F,11,30-07-1971,49,Chief Design Engineer,n/a,Mass Customer,N,No,13
2549,Mike,Geggus,M,12,07-08-1998,22,Pharmacist,Health,Mass Customer,N,Yes,4
2550,Dionysus,Elmhurst,M,34,12-08-1997,23,Pharmacist,Health,Mass Customer,N,Yes,4
2551,Gabrila,Gobbett,F,0,10-10-1987,33,VP Quality Control,n/a,Mass Customer,N,No,5
2552,Allard,Skipton,M,1,02-11-1973,47,,Manufacturing,Affluent Customer,N,Yes,17
2553,Buddy,Morfell,M,42,09-10-1981,39,,n/a,High Net Worth,N,Yes,13
2554,Fan,Gaythwaite,F,76,21-08-1982,38,Software Engineer III,n/a,High Net Worth,N,No,12
2555,Brad,Tenman,M,43,19-09-1976,44,Health Coach IV,Health,Affluent Customer,N,No,11
2556,Chucho,Francey,M,39,11-08-1988,32,,Health,Mass Customer,N,Yes,15
2557,Lian,Zarfai,F,37,19-08-1978,42,,n/a,Mass Customer,N,No,19
2558,Imojean,Bosquet,F,84,19-10-1974,46,,Health,High Net Worth,N,Yes,20
2559,Fulvia,Bernini,F,7,21-06-1969,51,Assistant Media Planner,Entertainment,High Net Worth,N,No,8
2560,Sherm,Tythe,M,7,01-10-1980,40,Developer IV,n/a,Mass Customer,N,No,21
2561,Elga,McWard,F,44,06-09-1963,57,,Manufacturing,High Net Worth,N,Yes,15
2562,Boonie,Withams,M,98,26-09-1980,40,Internal Auditor,Retail,Mass Customer,N,No,13
2563,Perla,Sabatier,F,49,08-03-1990,30,Administrative Assistant IV,n/a,Mass Customer,N,Yes,20
2564,Bell,Carley,F,18,29-04-1976,44,Engineer III,Health,Mass Customer,N,No,15
2565,Joannes,Harbron,F,62,17-08-1969,51,Junior Executive,Health,Affluent Customer,N,Yes,9
2566,Nani,Brilleman,F,48,29-10-1996,24,Accountant II,Entertainment,Affluent Customer,N,Yes,6
